"","inds","deps","slopes","intersects","sps","ips"
"1076","Moritella","Marichromatium",-0.137153080756486,0.0345774877088314,0.0399862257080775,0.134348926672044
"1077","Bosea","Halothermothrix",0.24068729533304,0.33985789947437,0.0156756364157986,0.00641052291505744
"1078","P22-like_viruses","Halothermothrix",0.659141950982987,-0.314347490358397,0.0135682330793227,0.0148843338414706
"1079","Soehngenia","Halothermothrix",0.93413596943622,-0.22405564144859,0.0214091112973543,0.0981173131643841
"1080","Moritella","Leptospira",0.254844171434034,0.0789287889958968,0.0198874741803555,0.0494883000013898
"1081","Heliophilum","Leptospira",-0.410848816799837,-0.0403184681286633,0.0491984209966447,0.532032211222458
"1082","Thermobispora","Leptospira",-0.532436370085772,0.081269085157272,0.0394996165305381,0.323199070719427
"1083","Brenneria","Dehalobacter",0.0719728024301885,-0.0092054902405116,0.0453711315102641,0.198463047943614
"1084","Virgibacillus","Cyanothece",0.581448871886053,-0.0644523001661834,0.0211267726326395,0.2721712227168
"1085","Azospira","Cyanothece",0.971255885074235,-0.000845929131255134,0.0141920858547621,0.993549963647372
"1086","Soehngenia","Cyanothece",0.898581858653372,0.0718280972896077,0.0477463652054506,0.602823152047543
"1087","Azospira","Desulfurococcus",0.226596810331156,-0.0248780981637327,0.0249437497587325,0.400033359313841
"1088","Soehngenia","Desulfurococcus",0.251817850595829,-0.0500991384284063,0.0356949258991377,0.203643541866703
"1089","Sphingobacterium","Pediococcus",0.525574251559645,-0.402230230682155,0.00457171932401744,0.00344890729917908
"1090","Aphanothece","Pediococcus",0.196843525949825,-0.0734995050723351,0.00624179603390421,0.00965086660262188
"1091","T7-like_viruses","Pediococcus",1.35384809291144,-0.307230180853705,0.0465566079907712,0.175212371851157
"1092","Candidatus_Endobugula","Pediococcus",0.976743943874196,0.0698739681835334,0.0205398559183067,0.554989508119956
"1093","Peptococcus","Fibrobacter",-0.27497164755009,0.16252371719685,0.0145738421848287,0.0104942979420737
"1094","Alkalilactibacillus","Synechococcus",0.0299617058506251,0.0220464993410747,0.00628059469184671,0.00492801989157255
"1095","Terrimonas","Synechococcus",0.143119675458476,0.0114228967789135,0.0475962986212653,0.553703171333434
"1096","Heliophilum","Synechococcus",-0.336684906424584,0.0344932568834734,0.00455308019965662,0.243185158932986
"1097","Azospira","Nitrosococcus",-1.17073841094345,-0.124593928998755,0.0151685184271629,0.354439387924741
"1098","T7-like_viruses","Nitrosococcus",-0.536499333502512,-0.0797643273149781,0.0479961288959782,0.352608335129753
"1099","Methylophilus","Syntrophus",-0.268999283075894,0.608762976173954,0.0213352018666863,0.00107403080260694
"1100","Kluyvera","Providencia",-0.228047727415542,0.105123841206416,0.0206282997392445,0.0258309834146198
"1101","Planococcus","Providencia",0.260585963444966,-0.159729886910177,0.0236647655499705,0.0159340751467964
"1102","Cystobacter","Providencia",0.163946905015746,-0.159184987421408,0.0382321338333104,0.0227513214454887
"1103","Fusibacter","Providencia",0.214484757359726,-0.113628680824937,0.0185582580660636,0.0116512241290802
"1104","Agromyces","Providencia",-0.213981675497076,0.0491053608381845,0.0185071608022839,0.0913122599658992
"1105","Alkalilactibacillus","Tropheryma",-0.770528819386213,0.766243357099194,0.0360866153659928,0.0209660267924005
"1106","Moritella","Tropheryma",-0.364151847261967,0.063084544096983,0.0222485036254648,0.149796301532756
"1107","P22-like_viruses","Jannaschia",1.0548125992308,-0.19122927338125,0.00391931077722153,0.0287033399378918
"1108","Morganella","Jannaschia",0.782663382237722,0.0809199436118326,0.0120212050863464,0.338783305840142
"1109","Planococcus","Jannaschia",0.541396519256772,-0.291956052037682,0.047785150238344,0.0414909593588444
