"","inds","deps","slopes","intersects","sps","ips"
"557","Rubrivivax","Thiomonas",0.0649741697455012,-0.000889011973832073,0.00944413363212558,0.888072885140225
"558","Planococcus","Thiomonas",0.0774076151661662,-0.0133224573944971,0.030896416972864,0.1959327420065
"559","Entomoplasma","Thiomonas",0.01119293588098,-5.31259064517897e-18,2.60216353169933e-31,0.203821943047971
"560","Rahnella","Thiomonas",-0.01892182464882,0.00246541931459786,0.0243920117474347,0.323801958768123
"561","Ureibacillus","Thiomonas",0.0637059018892769,0.000379255882392173,0.00113044855087852,0.927069261657744
"562","Isoptericola","Thiomonas",0.0643041490018395,-0.000218991230170433,0.00175456823163995,0.961567264871067
"563","Geitlerinema","Thiomonas",0.0659850934734956,-0.0018999357018265,0.000260766906314781,0.595139066191197
"564","Phieco32-like_viruses","Thiomonas",0.0689022756833894,-0.00481711791172025,0.000136354457191023,0.176342274541427
"565","Aminobacter","Thiomonas",0.0657418529130739,-0.00165669514140473,0.0383128615041238,0.854571186880105
"566","Terrimonas","Thiomonas",0.0547261170501257,0.0093590407215434,0.0313164586107095,0.199777524950021
"567","Fusibacter","Thiomonas",0.0648558500607657,-0.000770692289096553,0.0162185091499636,0.904543396004279
"568","Candidatus_Nitrosocaldus","Thiomonas",0.0655991382625103,-0.00151398049084118,0.00233760611717998,0.757220124158324
"569","Bergeriella","Thiomonas",0.0636834618931812,0.000401695878487927,0.0417872989359207,0.957779524151957
"570","Mechercharimyces","Thiomonas",0.0694955942822307,-0.00541043651056158,0.00122819434073846,0.262408851378278
"571","Sphingobium","Thiomonas",0.0597973225964406,0.00428783517522854,0.000230793178884635,0.163828200445212
"572","Curtobacterium","Thiomonas",0.0663085218401749,-0.00222336406850574,0.000414988151723953,0.529957250539609
"573","Brevundimonas","Thiomonas",0.0616009933678043,0.00248416440386486,0.000773838120399598,0.516189843741149
"574","Kurthia","Thiomonas",0.063209955996116,0.000875201775553176,0.0035919853220643,0.863050093314763
"575","Thalassospira","Thiomonas",0.0615455801804788,0.0025395775911903,0.0120535670038984,0.692940119785555
"576","Megasphaera","Thiomonas",0.0642032239393583,-0.000118066167689211,0.000930201365460161,0.97702981089301
"577","Sporolactobacillus","Thiomonas",0.0631037037674743,0.000981454004194819,0.00198581610042205,0.829348884586978
"578","Sedimentibacter","Jonesia",-0.712506372982891,0.191427893801941,0.0399684843168431,0.0612586691301443
"579","P22-like_viruses","Alistipes",-1.5548991863884,0.531477167792603,0.0145922981535337,0.0304702812577028
"580","Soehngenia","Alistipes",-1.48627260910541,0.48286468254046,0.00404967288995502,0.0100767721491136
"581","Candidatus_Cardinium","Alistipes",-1.38632921476452,0.36290719616872,0.0205772272018125,0.0453224848488401
"582","Tatumella","Parachlamydia",0.0594877738846543,-0.0139753141075134,0.0224985494093791,0.0607986376049807
"583","Rubrivivax","Parachlamydia",0.0564985801185003,-0.0109861203413593,0.0441831986498172,0.22748288629286
"584","Ureibacillus","Parachlamydia",0.0524830708225222,-0.00697061104538128,0.0289996603670883,0.254654771925539
"585","Isoptericola","Parachlamydia",0.058970879294471,-0.0134584195173301,0.0458390701004023,0.113597948975551
"586","Geitlerinema","Parachlamydia",0.0613457901382341,-0.0158333303610932,0.0155863518765415,0.0264434291080705
"587","Phieco32-like_viruses","Parachlamydia",0.0633480271453386,-0.0178355673681976,0.00432541177222243,0.00638344018869829
"588","Fusibacter","Parachlamydia",0.0690436266787661,-0.0235311669016252,0.0301594521235432,0.0593969693469724
"589","Candidatus_Nitrosocaldus","Parachlamydia",0.0542486437424937,-0.0087361839653528,0.0404667587395486,0.248934771232483
"590","Moritella","Parachlamydia",0.0440109365823566,-0.00888662305386135,0.0117898950604614,0.0663514833499354
"591","Mechercharimyces","Parachlamydia",0.0549032667726829,-0.009390806995542,0.0222212073069655,0.177233711857774
"592","Desulfotignum","Parachlamydia",0.0549227209837933,-0.0094102612066524,0.0296525130259089,0.191133780078024
"593","Sphingobium","Parachlamydia",0.0545002175625257,-0.00898775778538481,0.0406278924601865,0.2706986704979
"594","Curtobacterium","Parachlamydia",0.0575934303335188,-0.0120809705563778,0.0396906455935267,0.171347822209317
"595","Brevundimonas","Parachlamydia",0.0468652375874885,-0.00135277781034756,0.00427906299967957,0.729727311625784
"596","Megasphaera","Parachlamydia",0.0588600662006979,-0.013347606423557,0.0345081383427539,0.08363566360625
"597","Sporolactobacillus","Parachlamydia",0.0521883540302841,-0.00667589425314317,0.0390970591828847,0.332806778896607
"598","Morganella","Deferribacter",1.44276259381419,0.0254910157136616,0.0355236460258073,0.897039734600142
"599","Aeromicrobium","Deferribacter",1.08842385150698,-0.155005656003048,0.0197690755923207,0.239889162621826
"600","Raoultella","Deferribacter",0.93095810775898,0.00246008774495017,0.0304495534107589,0.984130714935163
"601","Ranavirus","Micrococcus",0.405930896011048,-0.221444434220472,0.0217540878486464,0.023022225039324
"602","Methylomicrobium","Micrococcus",-0.29504106350737,0.0816082673130205,0.0160035589252877,0.0344412035516232
