"","gene_counts","ave_change_1_to_2_direction_conserved_in_8_of_8"
"1","bactNOG03390","0.0101789170889952"
"2","NOG126236","0.129093436548803"
"3","COG3971","0.0628592842205925"
"4","NOG70734","0.0224814595489165"
"5","NOG87940","0.0233984136881691"
"6","COG0820","0.186490980632768"
"7","NOG115856","0.00795162477513699"
"8","NOG328425","0.0127526195628927"
"9","COG0433","-0.136158159413146"
"10","COG3567","-0.0399785014480493"
